#{"t_start": 1786495278.9159775, "env_id": "None"}
r,l,t
-31.536401,144,3523.306313
-36.808512,144,3526.245773
-33.783966,144,3529.255184
-34.632145,144,3532.37477
-36.463469,144,3535.848154
-33.551341,144,3539.634642
-32.767096,144,3544.764263
-41.056288,144,3549.069141
-35.451627,144,3553.881182
-37.904956,144,3557.721973
-36.460062,144,3561.57437
-32.309382,144,3565.112736
-32.54192,144,3569.464227
-36.876351,144,3575.641308
-32.985851,144,3583.458439
-34.002649,144,3588.20105
-34.84415,144,3593.142829
-35.754143,144,3598.99641
-34.892687,144,3604.697054
-34.89675,144,3608.657624
-36.429114,144,3613.473544
-40.455036,144,3616.812588
-32.59544,144,3620.283743
-36.937565,144,3624.289425
-35.868271,144,3628.164377
-34.038355,144,3632.463294
-37.810712,144,3636.818455
-33.72345,144,3642.918069
-36.378343,144,3649.922197
-34.114954,144,3657.516498
-31.402155,144,3662.952473
-40.580824,144,3671.564592
-38.864223,144,3676.689808
-31.062788,144,3681.344759
-33.333605,144,3686.409536
-35.401431,144,3692.875467
-32.04033,144,3696.55673
-32.340222,144,3701.069685
-34.12164,144,3705.280161
-37.422255,144,3709.653237
-35.7581,144,3713.515139
-32.557494,144,3717.402751
-37.417007,144,3721.283989
-31.621686,144,3725.186791
-34.147045,144,3729.134741
-33.276105,144,3732.984221
-37.996074,144,3736.945876
-37.686309,144,3740.81532
-34.079231,144,3744.771864
-33.775741,144,3748.596393
-35.766441,144,3752.562729
-30.233761,144,3756.487166
-31.310675,144,3760.818848
-34.541028,144,3764.718546
-32.919814,144,3769.068569
-30.141886,144,3772.960274
-35.240017,144,3776.902067
-35.334389,144,3780.863957
-32.543134,144,3784.771045
-33.393523,144,3788.701795
-37.811954,144,3792.58678
-33.586133,144,3796.531133
-36.163075,144,3800.409539
-35.704966,144,3804.372918
-32.964181,144,3808.183926
-33.035463,144,3812.049823
-35.203031,144,3815.970531
-36.787223,144,3819.860328
-41.621566,144,3823.742711
-35.523771,144,3827.649956
-36.585666,144,3831.544487
-33.270963,144,3835.445571
-31.15553,144,3839.295078
-39.462415,144,3843.224557
-36.361326,144,3847.291824
-29.216118,144,3851.708613
-34.824296,144,3855.583043
-36.158449,144,3859.512036
-34.510634,144,3863.419255
-32.740418,144,3867.311604
-37.842646,144,3871.168587
-30.53497,144,3875.058518
-32.235758,144,3878.912682
-31.548239,144,3882.800663
-29.223295,144,3886.656053
-30.505279,144,3890.590852
-34.182912,144,3894.490312
-34.704718,144,3898.375683
-32.524073,144,3902.23866
-39.072242,144,3906.127461
-35.267474,144,3910.038043
-34.941365,144,3913.9292
-35.582164,144,3917.808352
-35.62587,144,3921.70903
-33.255645,144,3925.584503
-32.765258,144,3929.410748
-35.538447,144,3933.31598
-30.638689,144,3937.145969
-37.960031,144,3941.075874
-34.146508,144,3944.968611
-38.876531,144,3949.121613
-41.524366,144,3953.343548
-34.67668,144,3958.842807
-35.277986,144,3963.22588
-35.595169,144,3968.470832
-34.119963,144,3973.198994
-28.825247,144,3977.686301
-34.991051,144,3982.350737
-35.634506,144,3987.246824
-32.96067,144,3991.999425
-39.492398,144,3996.145035
-34.835578,144,4000.631312
-27.867687,144,4004.769566
-35.931579,144,4008.912544
-31.824569,144,4013.304153
-39.269451,144,4017.476764
-33.303776,144,4021.83068
-34.073141,144,4025.723486
-27.642457,144,4029.656141
-41.10882,144,4033.591568
-30.07113,144,4037.528934
-31.154252,144,4041.462562
-36.124632,144,4045.349372
-30.611564,144,4049.226077
-35.407803,144,4053.108561
-32.41138,144,4057.054587
-33.47684,144,4060.864237
-30.184583,144,4064.734901
-38.065739,144,4068.627642
-32.441803,144,4072.551929
-37.776196,144,4076.416853
-38.203982,144,4080.362323
-32.198566,144,4084.271741
-34.962125,144,4090.055066
-34.339389,144,4094.111723
-29.74511,144,4098.191612
-31.301101,144,4102.074452
-30.253755,144,4105.926221
-37.364662,144,4109.807173
-31.407707,144,4113.640722
-32.526193,144,4117.517091
-35.272735,144,4121.465822
-32.48348,144,4125.353638
-35.512944,144,4129.186206
-34.913637,144,4133.03525
-32.648963,144,4136.966823
-28.845738,144,4140.902949
-29.04148,144,4144.821154
-33.108292,144,4148.658181
-29.903937,144,4152.538035
-35.403978,144,4156.431555
-37.161985,144,4160.302144
-38.265383,144,4164.157346
-36.918244,144,4168.104101
-31.712073,144,4171.955111
-32.963261,144,4175.791057
-30.997764,144,4179.691288
-27.83608,144,4183.620472
-35.824709,144,4187.575963
-29.730228,144,4191.885005
-38.75604,144,4195.711002
-35.532701,144,4199.623492
-32.053101,144,4203.554723
-33.029466,144,4207.452051
-31.217829,144,4211.334125
-30.969038,144,4215.195467
-30.276777,144,4219.069823
-36.04244,144,4222.939612
-33.920931,144,4226.812738
-33.344187,144,4230.648522
-41.42986,144,4234.507744
-42.509772,144,4238.410581
-34.51272,144,4242.263389
-36.31676,144,4246.114079
-32.312264,144,4249.993312
-34.67084,144,4253.939545
-31.32374,144,4257.801198
-28.208462,144,4261.708516
-35.379771,144,4265.565052
-34.128017,144,4269.465878
-38.646468,144,4273.322293
-27.768332,144,4277.173028
-33.06721,144,4281.082014
-32.884231,144,4284.955735
-28.145512,144,4288.80497
-31.66359,144,4292.682441
-32.736403,144,4296.540716
-34.100589,144,4300.461709
-30.188465,144,4304.328393
-27.992371,144,4309.000701
-33.517567,144,4313.136133
-32.922784,144,4317.290176
-33.450356,144,4321.802641
-31.762974,144,4325.654148
-29.303381,144,4329.414697
-36.82494,144,4333.257043
-29.67422,144,4337.078797
-28.115848,144,4340.967691
-33.716191,144,4344.796155
-29.915088,144,4348.699825
-30.734689,144,4352.5733
-33.247664,144,4356.456782
-32.188867,144,4360.31043
-36.662868,144,4364.159452
-35.888254,144,4368.110122
-36.018071,144,4372.01923
-36.777955,144,4375.915363
-31.291254,144,4379.765762
-31.117647,144,4383.654236
-31.850311,144,4387.550244
-28.28559,144,4391.44909
-28.448955,144,4395.324148
-31.143607,144,4399.133427
-34.359534,144,4403.042558
-34.988702,144,4406.919859
-34.564228,144,4411.248408
-29.671214,144,4415.113282
-39.244714,144,4418.973992
-39.675144,144,4422.85386
-34.374627,144,4426.803704
-28.913753,144,4430.662087
-30.028917,144,4434.553777
-28.350445,144,4438.392382
-33.693302,144,4442.286406
-31.187966,144,4446.207147
-33.396838,144,4450.491186
-30.125343,144,4454.350586
-30.871547,144,4458.14787
-33.863259,144,4462.05197
-34.200289,144,4465.924811
-34.168567,144,4469.825356
-31.825292,144,4473.67821
-28.80267,144,4477.548186
-36.677666,144,4481.36625
-30.875037,144,4485.393099
-35.157357,144,4489.363453
-31.899339,144,4493.213918
-32.952544,144,4497.111001
-35.023586,144,4500.936362
-46.79084,144,4504.785821
-28.761359,144,4508.704272
-30.302944,144,4512.975739
-34.73181,144,4516.87987
-30.711451,144,4520.788397
-33.174519,144,4524.6119
-35.196413,144,4528.495043
-33.251341,144,4532.304269
-29.682504,144,4536.402172
-34.471541,144,4540.631238
-29.271776,144,4544.580842
-39.037177,144,4550.392645
-33.072942,144,4555.24105
-34.319683,144,4560.083489
-35.6543,144,4564.087927
-32.743876,144,4567.937589
-35.929147,144,4571.854691
-23.883627,144,4575.693162
-30.605832,144,4579.573108
-30.286783,144,4583.414154
-37.3302,144,4587.750353
-32.733442,144,4591.601987
-32.400539,144,4595.444261
-24.846738,144,4599.352343
-30.561406,144,4603.195237
-34.015378,144,4607.045092
-33.737656,144,4611.563573
-34.316115,144,4615.431909
-26.279599,144,4620.246316
-33.451031,144,4625.23963
-28.71464,144,4629.847479
-33.06626,144,4634.86558
-30.460566,144,4639.259181
-29.096613,144,4644.101813
-28.894276,144,4648.010688
-33.503378,144,4651.885493
-33.362977,144,4655.758224
-29.819434,144,4659.601791
-29.749844,144,4663.426921
-35.945767,144,4667.309913
-30.760595,144,4671.202281
-36.104312,144,4675.030879
-33.913617,144,4678.928053
-31.330658,144,4682.839953
-29.620549,144,4686.714977
-27.319281,144,4690.542981
-28.093976,144,4694.436201
-33.452738,144,4698.300604
-32.625093,144,4702.165805
-33.68119,144,4706.013732
-30.702825,144,4709.840506
-31.743213,144,4713.716461
-29.861358,144,4717.6511
-27.861166,144,4721.514893
-25.192536,144,4725.361282
-30.849408,144,4729.211595
-26.277025,144,4733.059458
-32.061122,144,4736.960473
-28.323955,144,4740.904642
-28.724944,144,4744.805921
-35.693591,144,4748.74897
-39.853308,144,4753.340873
-28.625641,144,4757.70925
-31.069861,144,4762.22403
-34.673092,144,4767.203344
-28.591887,144,4772.124432
-32.54681,144,4776.452092
-29.543205,144,4781.184281
-33.239471,144,4785.882073
-31.617461,144,4790.564203
-30.105851,144,4795.313177
-29.401935,144,4799.538631
-29.691978,144,4804.460673
-34.262448,144,4808.592247
-37.029633,144,4813.256169
-37.862733,144,4818.653467
-31.38752,144,4823.045855
-32.039637,144,4827.412136
-28.657753,144,4831.792887
-29.150817,144,4836.224111
-33.383419,144,4840.901712
-29.678568,144,4845.752676
-34.052304,144,4850.534242
-31.39792,144,4854.810286
-36.702695,144,4859.220928
-33.527528,144,4864.018401
-27.316916,144,4868.766181
-34.617279,144,4873.447969
-31.57856,144,4877.677005
-31.210652,144,4882.359552
-32.579102,144,4887.051859
-34.417951,144,4891.139634
-27.390227,144,4895.211568
-28.754533,144,4899.637543
-33.680715,144,4904.323685
-36.24088,144,4908.666894
-32.577936,144,4913.387064
-29.842857,144,4918.298937
-31.309362,144,4923.075694
-27.886643,144,4927.869077
-29.396336,144,4932.239251
-35.059942,144,4937.544521
-32.63256,144,4942.396136
-31.570888,144,4946.850989
-29.30793,144,4951.4828
-34.043504,144,4955.714086
-34.450934,144,4960.598564
-31.639818,144,4965.425731
-33.163669,144,4969.89152
-30.615786,144,4974.780569
-33.148472,144,4979.507493
-33.293876,144,4984.185567
-29.9302,144,4989.213921
-30.28416,144,4994.303298
-31.90743,144,4999.264664
-31.53581,144,5003.449821
-33.34509,144,5008.114623
-31.66204,144,5012.387539
-32.0992,144,5016.468697
-26.816335,144,5020.542406
-28.840987,144,5024.796829
-39.007051,144,5030.178752
-31.148142,144,5035.69016
-30.437709,144,5040.557053
-34.32861,144,5045.905051
-26.78671,144,5050.450514
-33.381807,144,5055.501491
-35.492388,144,5062.108522
-31.746616,144,5067.085337
-31.518987,144,5073.415486
-36.467778,144,5079.856851
-33.816015,144,5085.214029
-33.522767,144,5090.516089
-31.563213,144,5095.026303
-29.372875,144,5100.233674
-32.131831,144,5104.375292
-33.901664,144,5108.908873
-31.36451,144,5113.543982
-37.89307,144,5117.774813
-35.754044,144,5122.510506
-30.660743,144,5127.138739
-35.329189,144,5131.358992
-34.096998,144,5135.992755
-31.087956,144,5140.6027
-33.320541,144,5145.145974
-29.756133,144,5149.660651
-26.394318,144,5154.176536
-31.519188,144,5158.749828
-27.053493,144,5163.518571
-29.885075,144,5167.861498
-26.747496,144,5172.353999
-30.86174,144,5177.106015
-32.434268,144,5181.98596
-32.136872,144,5186.260001
-30.890029,144,5190.921904
-25.168375,144,5195.452589
-28.197542,144,5200.060996
-33.036389,144,5203.994795
-35.314463,144,5208.073373
-30.970332,144,5212.507968
-33.679679,144,5217.01584
-37.354503,144,5221.04446
-31.876643,144,5225.095993
-33.565688,144,5229.024611
-27.063013,144,5233.045163
-28.20025,144,5236.983774
-35.767988,144,5240.908005
-33.760249,144,5245.592976
-32.187995,144,5250.638311
-35.850765,144,5255.453118
-32.402904,144,5260.122546
-31.115273,144,5264.891135
-31.035252,144,5269.348499
-31.388421,144,5274.033939
-34.758052,144,5278.931899
-32.068871,144,5283.791219
-30.362842,144,5288.773282
-27.508566,144,5293.372843
-28.234027,144,5298.327435
-30.937929,144,5303.436836
-33.728153,144,5309.264884
-29.369232,144,5313.938371
-34.235113,144,5318.307075
-27.975958,144,5323.129007
-25.376208,144,5327.206221
-32.389834,144,5331.331351
-35.383344,144,5335.908272
-30.381767,144,5340.085198
-28.848683,144,5344.95728
-29.04189,144,5349.731768
-36.17695,144,5354.540602
-33.139142,144,5359.417713
-32.616212,144,5363.648284
-31.453458,144,5367.782732
-30.020989,144,5371.834945
-33.199531,144,5375.81373
-35.645282,144,5380.401083
-33.172684,144,5385.841689
-27.863465,144,5390.589216
-28.811517,144,5394.629387
-35.230189,144,5398.807343
-32.883188,144,5402.925932
-31.134425,144,5407.0316
-29.281298,144,5411.174768
-27.326044,144,5415.253344
-28.29068,144,5419.395134
-32.088933,144,5423.432257
-26.521398,144,5427.514907
-32.870941,144,5431.720224
-33.228718,144,5435.840539
-34.349582,144,5440.785026
-30.736864,144,5445.455764
-27.839343,144,5450.741919
-29.157346,144,5454.953165
-36.763435,144,5459.06608
-33.550343,144,5463.06392
-29.027421,144,5467.085163
-31.705171,144,5471.161493
-34.279763,144,5476.105236
-30.071576,144,5480.756098
-32.401744,144,5486.368801
-33.701307,144,5491.43393
-27.58575,144,5496.181859
-27.547418,144,5500.795429
-32.271398,144,5505.615554
-32.691567,144,5509.898451
-27.432892,144,5514.714171
-34.030328,144,5519.027116
-30.945756,144,5523.881355
-30.283009,144,5528.206609
-29.421651,144,5533.134256
-37.985057,144,5537.944012
-32.945633,144,5542.268875
-31.122098,144,5546.9886
-33.560142,144,5551.856888
-28.794606,144,5556.15862
-34.983043,144,5560.156928
-27.524716,144,5564.172416
-32.515004,144,5568.182688
-28.31479,144,5572.186579
-29.708015,144,5576.195175
-29.815745,144,5581.10368
-33.047031,144,5586.719659
-28.812061,144,5591.806512
-31.116908,144,5596.617399
-29.064406,144,5602.454535
-32.018324,144,5607.243393
-30.994141,144,5612.002331
-32.768469,144,5616.58252
-30.510778,144,5621.597087
-29.887461,144,5626.632063
-32.74983,144,5631.352113
-28.525612,144,5636.013958
-33.611879,144,5641.173138
-30.408673,144,5645.675371
-32.822484,144,5650.715153
-30.5242,144,5655.659679
-27.786241,144,5661.15507
-30.100352,144,5666.810545
-32.96175,144,5672.545841
-28.059517,144,5677.807502
-30.326485,144,5683.361642
-34.876669,144,5688.430207
-32.17501,144,5693.916046
-31.155517,144,5699.044676
-33.752321,144,5703.889947
-30.434587,144,5708.640541
-31.99013,144,5713.417782
-33.717052,144,5717.612883
-28.593861,144,5721.536296
-35.615528,144,5725.622616
-33.437263,144,5730.455068
-27.941967,144,5734.501706
-29.595046,144,5738.709062
-30.598372,144,5743.531757
-31.989478,144,5748.206511
-35.914031,144,5752.79068
-31.027605,144,5757.542275
-32.064524,144,5761.926187
-29.931222,144,5766.632183
-32.170285,144,5771.391882
-33.429624,144,5775.928877
-36.792434,144,5779.93879
-31.15881,144,5784.379457
-31.566161,144,5788.398078
-31.469617,144,5792.525873
-32.203969,144,5796.478753
-32.491151,144,5800.476769
-29.394224,144,5804.427948
-30.805055,144,5808.618883
-32.063369,144,5812.632783
-28.727369,144,5816.593645
-28.682324,144,5820.603136
-30.733945,144,5824.618501
-30.53978,144,5828.608874
-31.65312,144,5832.52881
-34.979828,144,5836.675898
-26.509697,144,5840.863797
-33.115376,144,5845.878414
-32.956686,144,5850.745293
-33.912411,144,5855.654681
-29.602283,144,5860.106549
-30.884167,144,5864.269284
-28.399477,144,5868.177973
-32.704241,144,5872.221887
-34.043857,144,5876.872969
-32.739502,144,5881.62338
-29.141594,144,5886.3606
-34.001604,144,5891.031331
-28.551852,144,5894.947364
-30.273639,144,5898.875818
-32.975932,144,5902.838111
-31.215783,144,5906.942088
-33.378343,144,5911.583284
-29.82977,144,5915.840141
-30.869197,144,5920.025792
-34.477018,144,5924.68523
-30.691771,144,5929.147401
-33.278811,144,5933.959615
-33.326687,144,5937.932471
-29.679851,144,5942.114852
-28.099228,144,5946.837403
-31.314258,144,5951.453602
-36.118526,144,5956.078186
-30.708284,144,5964.211576
-32.524354,144,5968.302772
-32.031636,144,5972.287046
-29.708323,144,5976.573652
-28.466108,144,5980.454544
-30.966675,144,5984.280337
-39.702312,144,5988.181974
-31.361884,144,5992.029809
-33.570363,144,5995.926808
-28.046926,144,5999.807063
-38.358686,144,6003.723511
-32.231856,144,6007.596083
-32.45843,144,6011.439206
-34.474139,144,6015.3422
-30.254331,144,6019.148588
-28.881648,144,6022.985713
-31.819452,144,6026.887578
-32.773262,144,6030.743373
-32.619614,144,6034.612134
-36.626978,144,6038.502129
-27.989718,144,6042.355328
-32.147707,144,6046.266554
-32.480546,144,6050.149253
-31.273697,144,6054.067758
-29.105315,144,6057.944226
-36.231578,144,6061.835811
-27.179046,144,6065.704299
-39.285903,144,6069.587924
-32.612729,144,6073.520413
-30.754557,144,6077.434836
-28.597396,144,6081.276909
-28.66527,144,6085.133116
-30.41785,144,6089.051269
-28.707408,144,6092.921496
-33.213947,144,6096.825004
-40.366787,144,6100.722102
-28.849073,144,6104.577055
-28.20677,144,6108.432801
-29.35402,144,6112.348696
-36.196884,144,6116.243283
-29.894046,144,6120.149413
-29.211938,144,6123.994909
-31.667837,144,6127.88858
-31.387735,144,6131.781998
-36.27506,144,6135.667646
-35.63232,144,6139.617797
-28.980036,144,6143.55121
-33.160251,144,6147.477973
-29.101125,144,6151.367514
-32.420992,144,6155.369822
-27.515227,144,6159.254316
-29.35352,144,6163.237157
-29.816281,144,6167.211326
-34.221531,144,6171.601544
-29.359777,144,6175.487367
-34.551285,144,6179.43761
-33.530129,144,6183.866172
-33.693261,144,6187.777456
-33.124934,144,6191.719032
-29.388885,144,6195.684349
-30.906891,144,6199.559547
-31.349034,144,6203.439883
-33.088453,144,6207.381665
-26.835696,144,6211.313375
-29.883111,144,6215.20841
-26.120608,144,6219.096562
-31.171701,144,6222.944449
-32.747389,144,6226.864078
-30.963815,144,6230.756032
-32.064346,144,6234.58317
-33.770584,144,6238.495597
-27.589882,144,6242.424443
-30.67201,144,6246.326458
-31.961989,144,6250.240525
-31.233623,144,6254.116823
-28.290648,144,6258.011501
-26.656971,144,6261.934462
-32.209893,144,6265.846729
-24.748654,144,6269.743222
-32.093247,144,6273.601199
-31.063262,144,6277.542146
-37.146484,144,6281.431969
-30.985971,144,6285.365832
-26.380393,144,6289.22946
-30.651034,144,6293.481218
-30.680444,144,6297.818665
-28.123903,144,6301.744256
-29.663681,144,6305.633287
-28.510312,144,6309.518341
-32.344455,144,6313.474837
-30.749406,144,6317.473601
-32.637237,144,6321.400009
-29.103072,144,6325.286668
-32.599824,144,6329.134604
-32.281407,144,6333.035122
-27.439288,144,6336.927011
-31.433127,144,6340.833836
-32.824471,144,6344.730667
-30.512227,144,6348.613773
-29.462276,144,6352.847335
-35.192802,144,6356.797163
-29.822863,144,6361.16686
-32.328791,144,6365.095573
-28.971941,144,6368.945338
-33.82348,144,6372.851117
-37.559939,144,6376.748381
-26.756042,144,6380.657643
-31.533904,144,6384.558678
-33.571158,144,6388.420173
-28.530356,144,6392.26696
-26.726241,144,6396.155152
-26.603637,144,6400.03814
-34.378507,144,6403.904055
-35.375022,144,6407.840992
-33.079362,144,6411.743473
-30.394167,144,6415.646482
-27.084587,144,6419.586591
-30.47781,144,6423.475306
-28.504109,144,6427.387744
-29.536589,144,6431.219718
-30.695012,144,6435.11213
-28.445272,144,6438.953871
-31.898046,144,6442.835603
-34.507219,144,6446.709386
-32.555855,144,6450.5358
-26.284195,144,6454.402945
-28.706345,144,6458.285109
-26.564412,144,6462.157612
-30.656674,144,6466.06439
-27.337304,144,6469.947805
-33.871377,144,6473.880703
-30.088721,144,6477.770955
-32.369589,144,6481.656796
-29.571578,144,6485.512545
-30.476717,144,6489.439508
-29.43793,144,6493.319563
-31.290102,144,6497.252164
-31.150529,144,6501.130453
-31.25922,144,6505.02511
-29.349468,144,6508.881722
-36.262754,144,6512.839545
-38.31249,144,6516.790648
-32.209588,144,6521.077889
-37.54929,144,6525.560218
-30.395896,144,6529.908116
-27.298238,144,6534.181578
-28.303457,144,6538.489202
-33.511433,144,6542.776597
-31.507383,144,6547.049754
-29.121457,144,6551.283828
-26.578656,144,6555.558634
-33.726083,144,6559.84268
-30.69779,144,6564.159701
-38.198238,144,6568.444798
-29.479137,144,6572.783855
-29.581458,144,6577.090881
-29.628705,144,6581.319939
-31.227315,144,6585.610967
-32.968849,144,6589.881541
-32.268716,144,6594.141275
-28.074501,144,6598.470613
-29.890141,144,6603.311868
-26.97054,144,6607.575527
-29.806926,144,6611.873522
-28.652419,144,6616.108155
-30.635816,144,6620.382871
-26.137084,144,6624.616171
-31.294744,144,6628.888522
-29.202586,144,6633.566929
-28.622544,144,6637.864147
-36.920766,144,6642.168524
-31.140049,144,6646.466047
-26.473827,144,6650.779506
-32.086726,144,6655.192251
-30.297802,144,6659.855363
-36.499763,144,6664.392431
-28.714392,144,6669.406041
-32.289833,144,6674.281568
-27.891607,144,6678.503299
-31.005092,144,6682.774834
-29.004361,144,6686.995094
-32.387523,144,6691.252385
-31.706764,144,6695.518573
-32.310137,144,6699.813647
-29.439282,144,6704.064296
-31.34887,144,6708.535384
-29.529189,144,6712.84715
-32.623355,144,6717.218343
-35.846492,144,6721.542215
-30.773724,144,6725.863916
-31.477951,144,6730.106175
-30.891704,144,6734.337202
-26.616877,144,6738.759491
-32.74704,144,6742.998343
-34.785337,144,6747.262868
-30.394458,144,6751.563773
-27.781391,144,6755.8765
-33.069171,144,6760.13966
-34.749502,144,6764.425277
-38.591831,144,6768.690841
-26.074956,144,6772.980477
-30.893964,144,6777.252095
-34.258034,144,6781.606161
-27.401573,144,6785.946054
-28.426026,144,6790.251015
-31.323356,144,6794.544624
-28.494433,144,6798.815942
-30.441885,144,6803.126278
-33.319108,144,6807.450872
-31.144318,144,6811.745412
-31.549146,144,6816.055927
-39.101038,144,6820.420689
-31.972109,144,6824.716986
-37.940595,144,6829.046736
-31.341201,144,6833.368429
-31.736192,144,6837.755054
-33.653557,144,6842.087196
-29.787496,144,6846.387946
-29.66569,144,6850.69226
-32.768546,144,6854.943427
-32.145249,144,6859.209868
-31.833145,144,6863.556331
-35.334229,144,6867.865959
-27.292909,144,6872.175468
-29.605192,144,6876.480321
-30.773616,144,6880.776887
-28.181761,144,6885.062262
-29.146223,144,6889.360338
-28.505828,144,6893.602566
-35.916162,144,6897.898287
-35.63285,144,6902.198969
-31.697474,144,6906.426408
-33.03367,144,6910.721321
-32.713579,144,6915.000102
-32.297611,144,6919.312223
-27.424747,144,6923.636932
-35.561972,144,6927.932529
-33.313992,144,6932.11457
-36.750735,144,6936.442024
-34.400841,144,6940.805624
-30.923999,144,6945.138541
-29.959975,144,6949.41481
-29.312622,144,6953.691913
-31.517798,144,6957.996375
-34.136477,144,6962.306824
-32.534308,144,6966.610824
-28.086065,144,6970.914698
-28.563941,144,6975.23823
-30.061499,144,6979.558282
-30.032669,144,6983.871306
-26.890505,144,6988.173474
-32.666615,144,6992.484706
-31.914257,144,6996.844605
-32.754931,144,7001.178528
-28.798657,144,7005.558404
-30.718855,144,7009.930724
-34.993267,144,7014.234782
-33.982006,144,7018.576669
-31.153645,144,7022.923471
-29.74611,144,7027.164703
-35.60342,144,7031.451895
-26.726264,144,7035.720327
-33.260994,144,7040.07425
-28.693327,144,7044.542783
-32.187709,144,7049.1434
-29.569429,144,7054.080091
-31.558948,144,7059.058681
-28.558832,144,7063.429731
-26.661777,144,7068.17883
-24.551021,144,7073.182938
-27.410852,144,7078.420432
-30.613317,144,7083.548903
-34.592675,144,7088.162549
-30.03397,144,7093.329891
-32.474428,144,7098.706374
-33.024717,144,7103.508347
-30.783723,144,7108.229373
-29.065762,144,7113.508852
-28.740326,144,7118.791318
-31.779648,144,7123.992647
-34.652849,144,7128.845772
-35.290631,144,7133.686451
-25.149878,144,7138.401015
-28.571981,144,7143.637073
-34.94072,144,7148.861743
-28.80967,144,7153.528733
-36.46561,144,7158.81112
-26.011541,144,7164.010952
-35.452922,144,7168.840246
-34.540061,144,7173.631758
-28.294304,144,7178.403237
-27.673387,144,7183.606951
-31.450688,144,7188.918286
-35.804721,144,7193.716046
-29.161238,144,7198.939563
-32.2293,144,7203.667911
-33.362102,144,7208.999482
-32.268696,144,7213.77137
-34.234363,144,7218.541287
-29.356333,144,7223.362492
-28.88002,144,7227.662
-33.259894,144,7231.987024
-35.498745,144,7236.294323
-29.939026,144,7240.815844
-32.51923,144,7245.345517
-29.283128,144,7249.751164
-30.884157,144,7254.119528
-30.378875,144,7258.472964
-27.658773,144,7262.763708
-32.697659,144,7267.226245
-34.483853,144,7271.525135
-28.212805,144,7275.845693
-28.304214,144,7280.147115
-27.656592,144,7284.392666
-28.725212,144,7288.703011
-36.943628,144,7293.000888
-31.419502,144,7297.320503
-30.059473,144,7301.660325
-31.460006,144,7305.978658
-29.756575,144,7310.286395
-31.071374,144,7314.585328
-24.734186,144,7319.330844
-30.856416,144,7323.620204
-31.140562,144,7327.966535
-30.386952,144,7332.212096
-30.387856,144,7336.584247
-35.010912,144,7340.848719
-28.101445,144,7345.136462
-36.482293,144,7349.471229
-33.477128,144,7353.831613
-33.182804,144,7358.157395
-27.470083,144,7362.460577
-26.053836,144,7366.761878
-32.16857,144,7371.097661
-30.297676,144,7375.541907
-33.191267,144,7380.863551
-25.235724,144,7385.252635
-31.470563,144,7389.593123
-33.128531,144,7393.923149
-25.285276,144,7398.255549
-28.149735,144,7402.581544
-30.38616,144,7406.937347
-29.821447,144,7411.287415
-33.168766,144,7415.611028
-30.392547,144,7420.135685
-30.623918,144,7425.5252
-23.606734,144,7430.987096
-30.861278,144,7436.439334
-32.487653,144,7441.827776
-38.332935,144,7447.118787
-32.234216,144,7452.473064
-27.80513,144,7457.828864
-27.845484,144,7462.720717
-29.650518,144,7466.610815
-31.374229,144,7470.516137
-26.89431,144,7474.419621
-30.022337,144,7478.360656
-30.310859,144,7482.272824
-29.089357,144,7486.234116
-29.746684,144,7490.102289
-24.53816,144,7493.974445
-33.959383,144,7497.876968
-26.465387,144,7501.752417
-27.153793,144,7505.691062
-25.954532,144,7509.575065
-28.691719,144,7513.470902
-30.898213,144,7517.406729
-26.887286,144,7521.305342
-34.910289,144,7525.242155
-27.44639,144,7529.147049
-28.116579,144,7533.001219
-36.256158,144,7536.901741
-29.88343,144,7540.766256
-26.46949,144,7544.716194
-28.147864,144,7548.622633
-30.940651,144,7552.557326
-35.462475,144,7556.685271
-28.378592,144,7561.400183
-27.347061,144,7565.567065
-27.789011,144,7570.117053
-29.830069,144,7574.206698
-33.466014,144,7578.068504
-26.576701,144,7581.933215
-27.491172,144,7585.868734
-33.659928,144,7590.222403
-27.635681,144,7594.076016
-29.738519,144,7597.978719
-26.565026,144,7601.901728
-28.34372,144,7605.778139
-28.960453,144,7610.188249
-29.277312,144,7614.074621
-31.122147,144,7617.958827
-31.496338,144,7621.89852
-32.72506,144,7625.837285
-32.346914,144,7629.849637
-25.258126,144,7633.73296
-32.700764,144,7637.751337
-28.566224,144,7641.594208
-30.060743,144,7645.513159
-29.31823,144,7649.434585
-25.986649,144,7653.427319
-35.087904,144,7657.273897
-27.192847,144,7661.150132
-28.008017,144,7665.044024
-29.860117,144,7668.918512
-36.68162,144,7672.855361
-28.002322,144,7676.730788
-38.141659,144,7680.766117
-24.626487,144,7684.724072
-28.604684,144,7689.311366
-29.973806,144,7693.2996
-29.940799,144,7697.34951
-28.319936,144,7701.29792
-27.897501,144,7705.23952
-28.941524,144,7709.174783
-33.046332,144,7713.126506
-25.016006,144,7717.518784
-28.119494,144,7721.545344
-36.725094,144,7726.147889
-29.467025,144,7730.480243
-28.156624,144,7735.237186
-33.111387,144,7739.64509
-22.357066,144,7745.790258
-24.604391,144,7749.834218
-34.591873,144,7754.508262
-25.450506,144,7759.102422
-32.715901,144,7763.397109
-22.97953,144,7767.555821
-26.343853,144,7771.618746
-29.718877,144,7776.41547
-27.688039,144,7781.314872
-32.495918,144,7785.445371
-28.471305,144,7789.338624
-25.812562,144,7793.210881
